,Source,Target
33362,digital_photography,animation
33363,3d_printing,animation
33364,visual_effects_cg_animation,animation
33365,social_media,animation
33366,augmented_reality,animation
33367,after_effects,animation
33368,javascript_frameworks,animation
33369,social_augmented_reality,animation
33370,creative_design,animation
33371,3d_artists,animation
33372,vr_glasses,animation
33373,graphic_design_professionals,animation
33374,cg_artists,animation
33375,game_development,animation
33376,blender_3d,animation
33377,virtual_reality,animation
33378,marketing,animation
33379,mobile_games,animation
33380,"html,_xhtml,_css_&_javascript",animation
33381,vfx,animation
33382,graphic_design,animation
33383,javascript,animation
33384,android,animation
33385,simulations,animation
33386,innovation,animation
33387,web_design,animation
33388,interactive,animation
33389,data_science,animation
33390,computer_graphics,animation
33391,illustration,animation
33392,indie_games,animation
33393,visual_effects,animation
33394,education_&_technology,animation
33395,brand_design,animation
33396,mobile_development,animation
33397,animation,animation
33398,photoshop,animation
33399,3d_animation,animation
33400,adobe_user_group,animation
33401,digital_media,animation
33402,creativity,animation
33403,data_mining,animation
33404,javascript_applications,animation
33406,gaming,animation
33407,unity_3d,animation
33408,3d,animation
33409,user_experience,animation
33411,technology,web_performance
33412,interaction_design,web_performance
33417,web_performance,web_performance
33418,website_development,web_performance
33419,usability_testing,web_performance
33420,paas_(platform_as_a_service),web_performance
33421,marketing,web_performance
33422,rich_internet_applications,web_performance
33424,javascript,web_performance
33425,data_analytics,web_performance
33426,social_networking,web_performance
33427,web_design,web_performance
33429,human-computer_interaction,web_performance
33432,high_scalability_computing,web_performance
33433,web_analytics,web_performance
33435,mobile_development,web_performance
33437,business_strategy,web_performance
33438,cloud_computing,web_performance
33439,scalability,web_performance
33440,user_testing,web_performance
33441,internet_startups,web_performance
33442,php,web_performance
33443,iaas_(infrastructure_as_a_service),web_performance
33444,web_standards,web_performance
33445,saas_(software_as_a_service),web_performance
33446,user_experience,web_performance
33447,internet_professionals,web_performance
33448,web_application,web_performance
33449,data_visualization,civic_engagement_&_technology
33450,hackathon,civic_engagement_&_technology
33451,technology,civic_engagement_&_technology
33452,hacking,civic_engagement_&_technology
33453,censorship_and_freedom_of_speech,civic_engagement_&_technology
33454,copyright,civic_engagement_&_technology
33455,social_media_for_social_change,civic_engagement_&_technology
33456,design_thinking,civic_engagement_&_technology
33458,digital_rights,civic_engagement_&_technology
33459,open_government,civic_engagement_&_technology
33460,entrepreneurship,civic_engagement_&_technology
33461,data_analytics,civic_engagement_&_technology
33462,innovation,civic_engagement_&_technology
33463,data_science,civic_engagement_&_technology
33464,data_management,civic_engagement_&_technology
33466,technology_startups,civic_engagement_&_technology
33467,education_&_technology,civic_engagement_&_technology
33468,civic_engagement_&_technology,civic_engagement_&_technology
33469,open_data,civic_engagement_&_technology
33470,linked_data,civic_engagement_&_technology
33471,digital_media,civic_engagement_&_technology
33472,civic_hacking,civic_engagement_&_technology
33473,internet_privacy,civic_engagement_&_technology
33474,free_software_foundation,civic_engagement_&_technology
33475,electronic_privacy,civic_engagement_&_technology
33477,technology,international_development
33479,ios_development,international_development
33480,social_enterprise,international_development
33482,.net,international_development
33483,web_design,international_development
33484,mobile_development,international_development
33485,web_&_new_technology,international_development
33486,nonprofit,international_development
33487,international_development,international_development
33488,android_development,international_development
33489,database_development,international_development
33490,internet_professionals,international_development
33520,data_visualization,visual_effects_cg_animation
33521,3d_modeling,visual_effects_cg_animation
33522,women_in_tech,visual_effects_cg_animation
33523,3d_projects,visual_effects_cg_animation
33524,video_games,visual_effects_cg_animation
33525,unity_3d_developers,visual_effects_cg_animation
33526,independent_game_development,visual_effects_cg_animation
33527,3d_scanning,visual_effects_cg_animation
33528,motion_graphics,visual_effects_cg_animation
33529,3d_printing,visual_effects_cg_animation
33530,visual_effects_cg_animation,visual_effects_cg_animation
33531,raspberry_pi,visual_effects_cg_animation
33532,women_in_technology,visual_effects_cg_animation
33533,3d_artists,visual_effects_cg_animation
33534,game_art,visual_effects_cg_animation
33535,cg_artists,visual_effects_cg_animation
33536,game_development,visual_effects_cg_animation
33537,blender_3d,visual_effects_cg_animation
33538,3d_gaming,visual_effects_cg_animation
33539,mobile_game_development,visual_effects_cg_animation
33540,vfx,visual_effects_cg_animation
33541,graphic_design,visual_effects_cg_animation
33542,computer_graphics,visual_effects_cg_animation
33543,visual_effects,visual_effects_cg_animation
33544,architecture,visual_effects_cg_animation
33545,animation,visual_effects_cg_animation
33546,"game_design,_game_modding,_3d_modeling",visual_effects_cg_animation
33547,3d_animation,visual_effects_cg_animation
33548,video_game_development,visual_effects_cg_animation
33549,arduino,visual_effects_cg_animation
33550,unity_3d,visual_effects_cg_animation
33551,game_design,visual_effects_cg_animation
33552,3d,visual_effects_cg_animation
33553,small_business,angel_investors
33555,technology,angel_investors
33556,fintech,angel_investors
33558,women_entrepreneurs,angel_investors
33560,startup_incubation,angel_investors
33561,bring_angel_investors_and_startups_together,angel_investors
33563,startup_pitching,angel_investors
33564,venture_capital,angel_investors
33565,ios_development,angel_investors
33566,product_design,angel_investors
33569,product_management,angel_investors
33570,new_product_development:_software_&_tech,angel_investors
33571,entrepreneurship,angel_investors
33572,product_development,angel_investors
33573,lean_startup,angel_investors
33574,entrepreneur_networking,angel_investors
33575,technology_startups,angel_investors
33576,mobile_development,angel_investors
33577,angel_investors,angel_investors
33578,android_development,angel_investors
33579,internet_startups,angel_investors
33580,internet_professionals,angel_investors
33616,online_marketing,help_for_business_startups
33617,technology,help_for_business_startups
33618,wordpress,help_for_business_startups
33619,social_media,help_for_business_startups
33620,e-commerce,help_for_business_startups
33621,entrepreneurship,help_for_business_startups
33622,blogging,help_for_business_startups
33623,building_an_online_business,help_for_business_startups
33624,social_networking,help_for_business_startups
33625,web_design,help_for_business_startups
33626,lean_startup,help_for_business_startups
33627,entrepreneur_networking,help_for_business_startups
33628,technology_startups,help_for_business_startups
33629,education_&_technology,help_for_business_startups
33630,internet_startups,help_for_business_startups
33631,help_for_business_startups,help_for_business_startups
33632,powershell,sharepoint
33633,sql,sharepoint
33634,sql_server_2012,sharepoint
33635,database_professionals,sharepoint
33636,programming_languages,sharepoint
33637,microsoft,sharepoint
33638,.net,sharepoint
33639,microsoft_technology,sharepoint
33640,enterprise_search,sharepoint
33641,collaboration,sharepoint
33642,advanced_sql_server,sharepoint
33643,microsoft_.net_user_group,sharepoint
33644,technology_startups,sharepoint
33645,education_&_technology,sharepoint
33646,knowledge_sharing,sharepoint
33647,microsoft_sharepoint_technology,sharepoint
33648,cloud_computing,sharepoint
33649,sharepoint,sharepoint
33651,sql_server,sharepoint
33652,data_warehousing,sharepoint
33653,azure,sharepoint
33654,openstack,ubuntu
33655,linux_networking,ubuntu
33656,ansible,ubuntu
33657,docker,ubuntu
33658,aws,ubuntu
33659,unix,ubuntu
33660,apache_mesos,ubuntu
33661,coreos,ubuntu
33662,web_design,ubuntu
33663,iot,ubuntu
33664,linux_server,ubuntu
33665,system_administration,ubuntu
33666,gnu/linux,ubuntu
33667,technology_startups,ubuntu
33668,python/linux_devop,ubuntu
33669,mobile_development,ubuntu
33670,linux,ubuntu
33671,ubuntu,ubuntu
33672,cloud_storage,ubuntu
33673,cloud_computing,ubuntu
33674,kubernetes,ubuntu
33675,configuration_management,ubuntu
33676,linux_user_group,ubuntu
33677,data_storage,ubuntu
33678,free_software_foundation,ubuntu
33679,devops,ubuntu
33680,ux_design,open_source_frameworks
33681,meteor,open_source_frameworks
33682,technology,open_source_frameworks
33683,server_side_javascript,open_source_frameworks
33684,interaction_design,open_source_frameworks
33685,nodejs,open_source_frameworks
33686,html5,open_source_frameworks
33687,javascript_frameworks,open_source_frameworks
33688,emerging_technologies,open_source_frameworks
33689,rich_internet_applications,open_source_frameworks
33690,javascript_libraries,open_source_frameworks
33691,sustainable_frameworks_in_javascript,open_source_frameworks
33692,javascript,open_source_frameworks
33693,apis,open_source_frameworks
33694,angularjs,open_source_frameworks
33695,mobile_development,open_source_frameworks
33696,linux,open_source_frameworks
33697,all_forms_of_javascript,open_source_frameworks
33698,javascript_applications,open_source_frameworks
33699,open_source_frameworks,open_source_frameworks
33700,open_source_community,open_source_frameworks
33701,web_standards,open_source_frameworks
33702,internet_professionals,open_source_frameworks
33703,blockchain,ethereum
33704,technology,ethereum
33705,fintech,ethereum
33706,financial_innovation,ethereum
33707,digital_currency,ethereum
33708,cryptocurrency,ethereum
33709,e-commerce,ethereum
33710,decentralized_systems,ethereum
33711,cryptography,ethereum
33712,innovation,ethereum
33713,distributed_systems,ethereum
33714,education_&_technology,ethereum
33715,ethereum,ethereum
33716,what_is_bitcoin,ethereum
33717,bitcoin,ethereum
33718,decentralization,ethereum
33719,smart_contracts,ethereum
33720,hbase,cassandra
33721,postgres,cassandra
33722,predictive_analytics,cassandra
33723,nosql,cassandra
33724,sql,cassandra
33725,java,cassandra
33726,technology,cassandra
33727,apache_spark,cassandra
33728,database_professionals,cassandra
33729,graph_databases,cassandra
33730,apache_lucene_and_solr_open_source_search,cassandra
33731,mongodb,cassandra
33732,cassandra,cassandra
33733,oracle,cassandra
33734,apache_kafka,cassandra
33735,mysql,cassandra
33736,machine_learning,cassandra
33737,hadoop,cassandra
33738,analytics,cassandra
33739,data_analytics,cassandra
33740,apache_hive,cassandra
33741,data_science,cassandra
33742,big_data_analytics,cassandra
33743,high_scalability_computing,cassandra
33744,document_databases,cassandra
33745,postgresql,cassandra
33746,hive,cassandra
33747,cloud_computing,cassandra
33748,scalability,cassandra
33749,data_mining,cassandra
33750,apache,cassandra
33751,solr,cassandra
33752,mapreduce,cassandra
33753,solution_architecture,mule_esb
33754,system_integration,mule_esb
33755,java,mule_esb
33759,enterprise_application_integration,mule_esb
33760,apis,mule_esb
